trial_number,l1_smooth,dropout_rate,lr_max,n_epoch,num_layers,num_resblocks,num_units_layer_0,num_units_layer_1,num_units_layer_2,num_units_layer_3,num_units_layer_4,use_batchnorm,use_dropout,use_resblocks,mae,mse,rmse,state
649,0.06875035911798477,0.4949268259979154,0.0074273874009501565,267,2,,139,23.0,,,,True,False,False,0.2573983371257782,0.14194127917289734,0.3767509460449219,COMPLETE
650,0.11477477103471756,0.7381765527350475,5.190595058358474e-05,300,2,,244,18.0,,,,True,False,False,0.35480889678001404,0.25002819299697876,0.500028133392334,COMPLETE
651,0.09747535735368729,0.45125061681529144,0.005733056245922033,28,2,,230,236.0,,,,True,False,False,0.32429516315460205,0.20657068490982056,0.4545004963874817,COMPLETE
652,0.08288383483886719,0.482494895624704,0.006567949032895587,221,4,,256,19.0,22.0,240.0,,False,False,False,0.2782721221446991,0.17484185099601746,0.4181409478187561,COMPLETE
653,0.06336645781993866,0.468154837736988,0.008676498201903814,278,2,,214,16.0,,,,True,False,False,0.24199271202087402,0.13531839847564697,0.367856502532959,COMPLETE
654,0.06962475180625916,0.5564708316397035,0.004658251007153691,255,2,,242,21.0,,,,True,False,False,0.2492111176252365,0.15002498030662537,0.3873305916786194,COMPLETE
655,0.06506709009408951,0.7185346776188615,0.007273136847747498,280,2,,224,17.0,,,,True,False,False,0.24714718759059906,0.13424058258533478,0.36638855934143066,COMPLETE
656,0.09842018038034439,0.5039151647133967,0.008391780248443316,33,2,,16,20.0,,,,True,False,False,0.3275502622127533,0.20778948068618774,0.45583927631378174,COMPLETE
657,0.41335681080818176,0.7699263580691942,0.00564892732335268,203,2,,236,23.0,,,,True,True,False,0.8149481415748596,0.9241361618041992,0.9613199830055237,COMPLETE
658,0.08187197893857956,0.7552359407895348,0.0072418628551996645,243,2,1.0,204,18.0,,,,True,False,True,0.27663809061050415,0.1724058836698532,0.41521790623664856,COMPLETE
659,0.1096782386302948,0.4606380385601823,0.009883858244297763,20,2,,256,22.0,,,,True,False,False,0.3503277599811554,0.2327941656112671,0.48248744010925293,COMPLETE
660,0.06314507126808167,0.722356609708573,0.006249017594061611,300,2,,220,20.0,,,,True,False,False,0.23859138786792755,0.1318972110748291,0.36317652463912964,COMPLETE
661,0.06802982091903687,0.19775054778636575,0.003993061595848175,262,2,,244,21.0,,,,True,False,False,0.24710713326931,0.14315709471702576,0.3783610463142395,COMPLETE
662,0.06151491403579712,0.32569620885005923,0.00851053014243272,227,2,,232,19.0,,,,True,False,False,0.23769544064998627,0.1256859302520752,0.35452207922935486,COMPLETE
663,0.0707235038280487,0.59651518868621,0.00347160196476161,270,2,,214,22.0,,,,True,False,False,0.25719016790390015,0.14989560842514038,0.38716354966163635,COMPLETE
664,0.06905699521303177,0.49091832755638887,0.005217425596672296,282,2,,244,23.0,,,,True,False,False,0.250116229057312,0.14453043043613434,0.3801715672016144,COMPLETE
665,0.060694802552461624,0.4773620277791153,0.007356329269671863,253,2,,228,44.0,,,,True,False,False,0.23364606499671936,0.12514998018741608,0.35376542806625366,COMPLETE
666,0.06837554275989532,0.17498818425799864,0.009976653879897126,300,2,,196,20.0,,,,True,False,False,0.25395238399505615,0.1425255537033081,0.37752556800842285,COMPLETE
667,0.06204508990049362,0.4525851548722947,0.008428894629845902,243,2,,244,18.0,,,,True,False,False,0.2342739701271057,0.13072112202644348,0.36155375838279724,COMPLETE
668,0.06705129146575928,0.7310758452101024,0.006347516126924417,269,2,,213,24.0,,,,True,False,False,0.2470821738243103,0.14156004786491394,0.3762446641921997,COMPLETE
669,0.06411532312631607,0.7135206887266601,0.007311826874094285,283,2,,256,21.0,,,,True,False,False,0.23713824152946472,0.13473837077617645,0.36706724762916565,COMPLETE
670,0.05847734585404396,0.5063667413981456,0.008552313959174673,259,2,,231,17.0,,,,True,False,False,0.2353305071592331,0.12028490751981735,0.3468211591243744,COMPLETE
671,0.07455626875162125,0.5141492030401152,0.005930038765429779,220,2,,204,17.0,,,,False,False,False,0.2675626873970032,0.15439601242542267,0.39293256402015686,COMPLETE
672,0.06500218063592911,0.5047646023686693,0.008574340361516134,235,2,,222,17.0,,,,True,False,False,0.24364526569843292,0.1350071132183075,0.3674331605434418,COMPLETE
673,0.06536518782377243,0.5296474591395636,0.0048072921624087135,253,2,,230,17.0,,,,True,False,False,0.24201281368732452,0.13850891590118408,0.3721678555011749,COMPLETE
674,0.06491762399673462,0.5220312605659855,0.008482109477675059,238,2,,215,18.0,,,,True,False,False,0.24360547959804535,0.1363733559846878,0.3692876398563385,COMPLETE
675,0.06779824197292328,0.4976059202588477,0.006798643360590707,258,1,,192,,,,,True,False,False,0.24936898052692413,0.14378225803375244,0.3791863024234772,COMPLETE
676,0.06603029370307922,0.4889884275396386,0.007209596296483501,212,2,,232,19.0,,,,True,False,False,0.24915853142738342,0.136900395154953,0.37000054121017456,COMPLETE
677,0.2756531536579132,0.5070310194165744,0.00996657225345512,265,2,,205,16.0,,,,True,True,False,0.637594997882843,0.5866008400917053,0.7658987045288086,COMPLETE
678,0.09335576742887497,0.4870964790952239,0.00999064934106067,231,3,5.0,222,17.0,56.0,,,True,False,True,0.2917644679546356,0.19611509144306183,0.4428488314151764,COMPLETE
679,0.06730104237794876,0.47805763784527866,0.005515040024724945,254,2,,234,16.0,,,,True,False,False,0.24583688378334045,0.14047595858573914,0.3748011887073517,COMPLETE
680,0.07077451795339584,0.4640258156189715,0.007501075507861826,193,2,,213,18.0,,,,True,False,False,0.25227952003479004,0.14904634654521942,0.38606518507003784,COMPLETE
681,0.06591165065765381,0.22322060290972975,0.006264413236751446,285,2,,131,19.0,,,,True,False,False,0.24797596037387848,0.13593411445617676,0.36869245767593384,COMPLETE
682,0.15394636988639832,0.47136765609940434,1.027899215405524e-05,270,2,,237,18.0,,,,True,False,False,0.43936970829963684,0.33129093050956726,0.5755788087844849,COMPLETE
683,0.05979063734412193,0.5103426251549071,0.008452976091445203,242,2,,224,19.0,,,,True,False,False,0.23307591676712036,0.12490381300449371,0.3534173369407654,COMPLETE
684,0.06521383672952652,0.5366384259886702,0.004812404958117967,216,2,,199,19.0,,,,True,False,False,0.24206972122192383,0.13747911155223846,0.370781809091568,COMPLETE
685,0.06478417664766312,0.5046382298038994,0.006103414881977533,228,2,,206,144.0,,,,True,False,False,0.24145357310771942,0.13446781039237976,0.3666985332965851,COMPLETE
686,0.07155526429414749,0.5233560455629482,0.007536836078288781,202,2,,220,16.0,,,,True,False,False,0.25193169713020325,0.1533040553331375,0.39154061675071716,COMPLETE
687,0.06878606230020523,0.5448753443306569,0.004137989716809203,239,2,,185,76.0,,,,True,False,False,0.25222209095954895,0.1447531282901764,0.3804643452167511,COMPLETE
688,0.06190205365419388,0.5152323712220136,0.005241480772919046,244,2,,225,17.0,,,,True,False,False,0.23593558371067047,0.12801271677017212,0.357788622379303,COMPLETE
689,0.06868526339530945,0.4925470813546865,0.006760604157810991,219,2,,210,18.0,,,,True,False,False,0.25045815110206604,0.14354927837848663,0.37887898087501526,COMPLETE
690,0.06723714619874954,0.5477567272744456,0.008069311291191154,184,2,,223,19.0,,,,True,False,False,0.24974623322486877,0.14079488813877106,0.3752264678478241,COMPLETE
691,0.0645264983177185,0.5272020543827014,0.00614382574591884,247,2,,234,17.0,,,,True,False,False,0.24706771969795227,0.13305658102035522,0.36476919054985046,COMPLETE
692,0.07582543045282364,0.5018485264421245,0.008417348399158961,233,2,,256,20.0,,,,False,False,False,0.26482000946998596,0.16112422943115234,0.4014028012752533,COMPLETE
693,0.06451857835054398,0.5171134850417302,0.007242958207845591,259,2,,197,19.0,,,,True,False,False,0.24558080732822418,0.1312301605939865,0.36225706338882446,COMPLETE
694,0.07108525931835175,0.7990899399535671,0.005328375428693578,265,3,,242,21.0,28.0,,,True,False,False,0.25626492500305176,0.15207092463970184,0.38996273279190063,COMPLETE
695,0.06394443660974503,0.513227814090472,0.008457441352764826,249,2,,210,16.0,,,,True,False,False,0.23853860795497894,0.13703158497810364,0.3701777458190918,COMPLETE
696,0.2711130976676941,0.4934965726017154,0.006787638230544275,300,2,3.0,222,18.0,,,,True,True,True,0.636635959148407,0.5820419192314148,0.7629167437553406,COMPLETE
697,0.06603231281042099,0.4844693390018275,0.005908795810128895,223,2,,244,20.0,,,,True,False,False,0.24557115137577057,0.14638599753379822,0.3826042115688324,COMPLETE
698,0.08643967658281326,0.5075046478745492,0.002316390254036039,272,2,,55,22.0,,,,True,False,False,0.28978991508483887,0.18662089109420776,0.4319963753223419,COMPLETE
699,0.06292881816625595,0.4929808534563914,0.008598951892753628,240,2,,226,19.0,,,,True,False,False,0.24328060448169708,0.13201987743377686,0.3633454144001007,COMPLETE
700,0.06091843545436859,0.537825042889615,0.00746676936523068,284,2,,234,21.0,,,,True,False,False,0.24011655151844025,0.12457705289125443,0.3529547452926636,COMPLETE
701,0.070071280002594,0.47762683053946664,0.004319405027480038,257,2,,215,18.0,,,,True,False,False,0.2503739297389984,0.14899398386478424,0.38599738478660583,COMPLETE
702,0.08344364166259766,0.5252974877694221,0.0005605002544128376,300,2,,243,20.0,,,,True,False,False,0.2800200581550598,0.1794302612543106,0.42359206080436707,COMPLETE
703,0.06360259652137756,0.47638049483546263,0.008570201222722805,270,2,,199,22.0,,,,True,False,False,0.24222847819328308,0.13122688233852386,0.36225250363349915,COMPLETE
704,0.0617312528192997,0.5049598151928326,0.009993587672003944,231,2,,230,17.0,,,,True,False,False,0.2341879904270172,0.12819989025592804,0.3580501079559326,COMPLETE
705,0.06473515182733536,0.6949440395075368,0.006534679563926456,253,2,,245,20.0,,,,True,False,False,0.2395373284816742,0.13605612516403198,0.36885783076286316,COMPLETE
706,0.06680376827716827,0.4942023630882683,0.0053856110062949925,283,2,,215,23.0,,,,True,False,False,0.2470443993806839,0.1384754329919815,0.3721228241920471,COMPLETE
707,0.06370315700769424,0.705339937061735,0.007866956953372643,268,2,,256,21.0,,,,True,False,False,0.24243588745594025,0.13448864221572876,0.36672690510749817,COMPLETE
708,0.10902402549982071,0.48017111115292105,2.614761596552923e-05,214,2,,232,127.0,,,,True,False,False,0.35898369550704956,0.2272009253501892,0.4766559600830078,COMPLETE
709,0.07363880425691605,0.46528191241182854,0.006747653935612245,243,2,,206,19.0,,,,False,False,False,0.2670459449291229,0.15320217609405518,0.3914104998111725,COMPLETE
710,0.07067951560020447,0.7463379004982698,0.0032954547357372022,280,2,,222,18.0,,,,True,False,False,0.24706561863422394,0.1502477377653122,0.3876180350780487,COMPLETE
711,0.06357575953006744,0.6848439620698851,0.008652579521247273,264,2,,190,22.0,,,,True,False,False,0.24286006391048431,0.13139988481998444,0.3624911904335022,COMPLETE
712,0.06895564496517181,0.5068810552069545,0.004760034643996141,280,2,,244,16.0,,,,True,False,False,0.2476486712694168,0.1490185409784317,0.3860291838645935,COMPLETE
713,0.06255507469177246,0.14946447463904472,0.006076373333531673,300,2,,256,17.0,,,,True,False,False,0.24141794443130493,0.12977054715156555,0.360236793756485,COMPLETE
714,0.27155259251594543,0.4888317804051938,0.00747488608590948,254,2,,235,20.0,,,,True,True,False,0.6354306936264038,0.5736462473869324,0.7573943734169006,COMPLETE
715,0.09055411070585251,0.7112973486116576,0.00994206394668909,125,2,2.0,216,19.0,,,,True,False,True,0.2944623529911041,0.19222556054592133,0.43843531608581543,COMPLETE
716,0.06886676698923111,0.45301795302869885,0.008427390032032694,231,2,,226,21.0,,,,True,False,False,0.2514733374118805,0.1454012393951416,0.381315141916275,COMPLETE
717,0.06253618746995926,0.6929593438551461,0.006583221918354265,285,2,,237,22.0,,,,True,False,False,0.2406533658504486,0.12976978719234467,0.3602357506752014,COMPLETE
718,0.06456119567155838,0.5646169907754031,0.009977796224833852,205,2,,203,24.0,,,,True,False,False,0.24690458178520203,0.13681089878082275,0.3698795437812805,COMPLETE
719,0.06667625904083252,0.7832238069680397,0.005482295902000245,253,2,,256,18.0,,,,True,False,False,0.24576276540756226,0.13931462168693542,0.37324875593185425,COMPLETE
720,0.07734129577875137,0.5211659334878289,0.007214243541530353,268,2,,44,23.0,,,,True,False,False,0.27502408623695374,0.15949055552482605,0.399362713098526,COMPLETE
721,0.06551502645015717,0.44396900305695597,0.008570070557672768,235,2,,225,19.0,,,,True,False,False,0.2461857795715332,0.13707424700260162,0.370235413312912,COMPLETE
722,0.06676524877548218,0.7308065843758086,0.007194273474150844,281,4,,242,21.0,34.0,161.0,,True,False,False,0.24595120549201965,0.13930845260620117,0.37324047088623047,COMPLETE
723,0.06985871493816376,0.4762991761363473,0.005943848329717204,246,1,,215,,,,,True,False,False,0.25293922424316406,0.15160895884037018,0.389369934797287,COMPLETE
724,0.07118429988622665,0.6762004411146496,0.004128471242499871,149,2,,232,20.0,,,,True,False,False,0.26021862030029297,0.14651136100292206,0.38276800513267517,COMPLETE
725,0.08098182827234268,0.49746690881118416,0.008459516263056183,78,2,,246,17.0,,,,True,False,False,0.28181952238082886,0.17162886261940002,0.41428112983703613,COMPLETE
726,0.07790534198284149,0.7043206485087642,0.004843093603150221,265,2,,35,18.0,,,,True,False,False,0.27472954988479614,0.16424554586410522,0.40527215600013733,COMPLETE
727,0.06257623434066772,0.7433906962052645,0.006685938180616023,299,2,,209,22.0,,,,True,False,False,0.23758701980113983,0.1328863948583603,0.3645358681678772,COMPLETE
728,0.0638357549905777,0.46655429683991206,0.009940549588482428,280,2,,223,20.0,,,,False,False,False,0.24445244669914246,0.1322634518146515,0.3636804223060608,COMPLETE
729,0.09739542007446289,0.48664146908517786,0.00011111744796741695,256,2,,235,23.0,,,,True,False,False,0.32159289717674255,0.20866358280181885,0.4567970931529999,COMPLETE
730,0.06458026170730591,0.6648019584814566,0.00763387781546793,300,2,,190,21.0,,,,True,False,False,0.24173671007156372,0.13623535633087158,0.36910074949264526,COMPLETE
731,0.06689213961362839,0.6875890706212839,0.005961045230339219,231,2,,244,81.0,,,,True,False,False,0.2510813772678375,0.13892394304275513,0.3727250397205353,COMPLETE
732,0.0669342651963234,0.5070261484101877,0.00790708597591948,270,2,,217,19.0,,,,True,False,False,0.2517147958278656,0.1403580754995346,0.3746439218521118,COMPLETE
733,0.2527705132961273,0.45308702573410886,0.00865226205001018,217,2,,49,18.0,,,,True,True,False,0.6094931960105896,0.534801721572876,0.7313013672828674,COMPLETE
734,0.08034844696521759,0.7179025719207712,0.0052284340064178755,243,2,3.0,256,17.0,,,,True,False,True,0.2681214213371277,0.16918161511421204,0.4113169312477112,COMPLETE
735,0.061683181673288345,0.4296093167383061,0.006838166589627659,282,2,,232,21.0,,,,True,False,False,0.2366364598274231,0.1271795779466629,0.35662248730659485,COMPLETE
736,0.06660805642604828,0.5360387895698099,0.008551463566689343,257,2,,199,23.0,,,,True,False,False,0.24298949539661407,0.1445428431034088,0.38018789887428284,COMPLETE
737,0.06308823823928833,0.4743051059038705,0.005949135376604257,300,2,,224,20.0,,,,True,False,False,0.23995918035507202,0.132257342338562,0.36367201805114746,COMPLETE
738,0.09028033167123795,0.7012733769875079,0.007378057466460071,108,2,,40,25.0,,,,True,False,False,0.2965863049030304,0.19041213393211365,0.4363623857498169,COMPLETE
739,0.061764802783727646,0.5172629506536598,0.007597245109907779,268,2,,244,16.0,,,,True,False,False,0.23806023597717285,0.12882857024669647,0.3589269518852234,COMPLETE
740,0.06034426391124725,0.12204168155275096,0.00884711323650194,282,2,,209,19.0,,,,True,False,False,0.23520541191101074,0.12405414879322052,0.3522132337093353,COMPLETE
741,0.09426169097423553,0.7248652260433686,0.005074223417626611,58,2,,233,20.0,,,,True,False,False,0.30824199318885803,0.2048204094171524,0.45257091522216797,COMPLETE
742,0.061491288244724274,0.765245734117603,0.009905756725264014,243,2,,244,22.0,,,,True,False,False,0.23662184178829193,0.12806619703769684,0.3578633666038513,COMPLETE
743,0.06277474015951157,0.46599204995709614,0.006605373319686411,300,2,,221,24.0,,,,True,False,False,0.23853114247322083,0.1308702528476715,0.3617599308490753,COMPLETE
744,0.07089918106794357,0.6745259891783058,0.0035928323229280673,222,2,,233,18.0,,,,True,False,False,0.25646695494651794,0.14675700664520264,0.38308870792388916,COMPLETE
745,0.06756331026554108,0.5792066071972679,0.006286073950442136,264,2,,211,21.0,,,,True,False,False,0.24829690158367157,0.14290696382522583,0.37803035974502563,COMPLETE
746,0.06533165276050568,0.49387469238265,0.009993381303597995,250,2,,256,19.0,,,,True,False,False,0.24479889869689941,0.1384332925081253,0.3720662593841553,COMPLETE
747,0.062178462743759155,0.44175996034086784,0.0076635033814252875,280,2,,245,17.0,,,,True,False,False,0.2395848035812378,0.12833961844444275,0.3582451641559601,COMPLETE
748,0.07046008855104446,0.4833516041494691,0.004530929234917986,265,2,,224,22.0,,,,True,False,False,0.2510150074958801,0.1507013589143753,0.3882027268409729,COMPLETE
749,0.0789421945810318,0.5495856363980663,0.005512033940036499,300,2,,234,20.0,,,,False,False,False,0.27445337176322937,0.1661878228187561,0.40766140818595886,COMPLETE
750,0.06600986421108246,0.2904662861138935,0.008552062675167725,238,2,,199,23.0,,,,True,False,False,0.24206537008285522,0.13983972370624542,0.3739514946937561,COMPLETE
751,0.06551797688007355,0.7365251137638174,0.006996580803294485,281,2,,218,19.0,,,,True,False,False,0.24367770552635193,0.13827922940254211,0.3718591332435608,COMPLETE
752,0.060089901089668274,0.7102095943777365,0.0076892807391078484,207,2,,247,21.0,,,,True,False,False,0.2324085235595703,0.12817026674747467,0.3580087125301361,COMPLETE
753,0.06289146095514297,0.6817559452627652,0.00997500594787767,257,2,,179,18.0,,,,True,False,False,0.23745471239089966,0.13074252009391785,0.3615833818912506,COMPLETE
754,0.19596408307552338,0.36097604127540606,0.0009447344287736091,283,2,,233,17.0,,,,True,True,False,0.5335526466369629,0.41536304354667664,0.644486665725708,COMPLETE
755,0.1510985940694809,0.4566187318192367,3.607062143307194e-05,225,2,4.0,208,20.0,,,,True,False,True,0.4144519567489624,0.3319775462150574,0.5761749148368835,COMPLETE
756,0.12302720546722412,0.5070114424953139,2.0811736210331526e-05,247,2,,256,69.0,,,,True,False,False,0.3870229423046112,0.26578080654144287,0.5155393481254578,COMPLETE
757,0.06173820421099663,0.6900239031374678,0.005703587252235203,266,2,,227,16.0,,,,True,False,False,0.23963144421577454,0.12744741141796112,0.3569977581501007,COMPLETE
758,0.06307098269462585,0.2607615119079155,0.008488636260963084,281,2,,243,24.0,,,,True,False,False,0.23754911124706268,0.13121172785758972,0.362231582403183,COMPLETE
759,0.0652124434709549,0.40141238114968786,0.006527919115827829,300,2,,216,22.0,,,,True,False,False,0.24601776897907257,0.13751401007175446,0.370828777551651,COMPLETE
760,0.11844409257173538,0.47084545444054005,0.008464959759098962,16,2,,235,62.0,,,,True,False,False,0.374435693025589,0.24908871948719025,0.4990878999233246,COMPLETE
761,0.0694345235824585,0.6010771830985486,0.004555623805535203,254,2,,189,21.0,,,,True,False,False,0.2521357834339142,0.14639542996883392,0.3826165497303009,COMPLETE
762,0.06576184183359146,0.7027648867762498,0.006756630774627535,236,2,,221,134.0,,,,True,False,False,0.24552114307880402,0.13769303262233734,0.37107011675834656,COMPLETE
763,0.06043485924601555,0.6595085492933497,0.007520177467899577,267,2,,208,19.0,,,,True,False,False,0.23369771242141724,0.12740568816661835,0.3569393455982208,COMPLETE
764,0.06551408022642136,0.7506245267167729,0.009907975183536324,285,3,,245,25.0,18.0,,,True,False,False,0.24947448074817657,0.13567914068698883,0.36834651231765747,COMPLETE
765,0.06364386528730392,0.47606192569548017,0.006242038557672309,262,2,,231,20.0,,,,True,False,False,0.24123694002628326,0.13519035279750824,0.36768242716789246,COMPLETE
766,0.0876445397734642,0.49334076089372575,0.005400483811032387,92,2,,240,23.0,,,,False,False,False,0.2915557026863098,0.18979334831237793,0.4356527626514435,COMPLETE
767,0.05870391055941582,0.724011747735257,0.008309781760467726,242,2,,256,18.0,,,,True,False,False,0.23157881200313568,0.12328591197729111,0.3511209487915039,COMPLETE
768,0.06691931933164597,0.6952578086920461,0.007406494368409852,201,2,,255,18.0,,,,True,False,False,0.24811235070228577,0.1416294425725937,0.3763369023799896,COMPLETE
769,0.0689232125878334,0.7193559992658004,0.0038798065352822005,216,2,,255,17.0,,,,True,False,False,0.2518325448036194,0.14556603133678436,0.38153114914894104,COMPLETE
770,0.07466026395559311,0.460793602879736,0.002924880531484598,229,2,,245,17.0,,,,True,False,False,0.2655412256717682,0.1591683179140091,0.39895904064178467,COMPLETE
771,0.06222446262836456,0.4352990744603494,0.008454267079016255,241,2,,255,16.0,,,,True,False,False,0.23968057334423065,0.12961024045944214,0.3600142002105713,COMPLETE
772,0.0823206678032875,0.5209403183513859,0.006010990962816249,223,2,1.0,243,18.0,,,,True,False,True,0.2783184349536896,0.17334015667438507,0.4163413941860199,COMPLETE
773,0.2628175914287567,0.48455059498492065,0.009961623781416606,243,2,,226,18.0,,,,True,True,False,0.6304588913917542,0.557906985282898,0.7469316720962524,COMPLETE
774,0.10828472673892975,0.7105510942494211,0.0002838550102568139,37,2,,243,154.0,,,,True,False,False,0.34778541326522827,0.23311775922775269,0.4828227162361145,COMPLETE
775,0.07265542447566986,0.6700060880975497,0.00749429330413719,252,2,,98,19.0,,,,True,False,False,0.2609178125858307,0.1546405851840973,0.3932436406612396,COMPLETE
776,0.06648455560207367,0.6925193144455678,0.005192860656229246,192,2,,234,42.0,,,,True,False,False,0.24620842933654785,0.1392577588558197,0.3731725215911865,COMPLETE
777,0.09894130378961563,0.44947631291333767,0.008375614106351289,51,2,,79,17.0,,,,True,False,False,0.32037588953971863,0.21710188686847687,0.4659419357776642,COMPLETE
778,0.061834149062633514,0.49520003957318615,0.006739680370290506,300,2,,255,19.0,,,,True,False,False,0.2350948452949524,0.12810051441192627,0.35791128873825073,COMPLETE
779,0.07065190374851227,0.47783034718905004,0.008561405736548795,273,1,,221,,,,,True,False,False,0.2567131519317627,0.14924481511116028,0.38632214069366455,COMPLETE
780,0.0678669810295105,0.4228606184921648,0.00638148657511466,233,2,,201,37.0,,,,True,False,False,0.2450769692659378,0.143135204911232,0.37833213806152344,COMPLETE
781,0.0713762640953064,0.7284357100064643,0.00467544303785607,214,2,,235,18.0,,,,True,False,False,0.2516802251338959,0.1496487855911255,0.3868446350097656,COMPLETE
782,0.061243731528520584,0.5103682286027884,0.00748399876146561,258,2,,243,16.0,,,,True,False,False,0.23773235082626343,0.12729620933532715,0.35678595304489136,COMPLETE
783,0.061039865016937256,0.686219305879436,0.00998300613150969,283,2,,218,19.0,,,,True,False,False,0.2382780760526657,0.12890328466892242,0.3590310513973236,COMPLETE
784,0.06737420707941055,0.45741234885657456,0.00575531908908148,247,2,,227,18.0,,,,True,False,False,0.24738408625125885,0.14172184467315674,0.37645959854125977,COMPLETE
785,0.08104413747787476,0.5325430368321071,0.0013604019129641006,300,3,,243,20.0,84.0,,,True,False,False,0.27189338207244873,0.17425104975700378,0.4174339175224304,COMPLETE
786,0.0648169070482254,0.6996444630407994,0.008386556981176907,277,2,,256,17.0,,,,True,False,False,0.24598389863967896,0.13695573806762695,0.3700753152370453,COMPLETE
787,0.09019123762845993,0.7148190151481176,0.007004853922022135,69,2,,256,20.0,,,,False,False,False,0.29750701785087585,0.19730941951274872,0.4441952705383301,COMPLETE
788,0.06523814052343369,0.5005508659637501,0.008661801193838923,226,2,,210,18.0,,,,True,False,False,0.24721816182136536,0.13458587229251862,0.36685946583747864,COMPLETE
789,0.06257947534322739,0.7348223840940729,0.005480081389864333,270,2,,229,21.0,,,,True,False,False,0.24194712936878204,0.1280057728290558,0.357778936624527,COMPLETE
790,0.06542100757360458,0.658575752905861,0.007155078116362528,246,2,,196,19.0,,,,True,False,False,0.2466248720884323,0.13827632367610931,0.3718552589416504,COMPLETE
791,0.06913264095783234,0.4685385027951594,0.006418095400862822,284,2,,216,16.0,,,,True,False,False,0.252748966217041,0.14385807514190674,0.3792862892150879,COMPLETE
792,0.07210380584001541,0.6769205762503312,0.00998975786631082,261,2,2.0,235,116.0,,,,True,False,True,0.2559919059276581,0.15444788336753845,0.3929985761642456,COMPLETE
793,0.2399357557296753,0.4447936524298447,0.004095597405306846,281,2,,256,19.0,,,,True,True,False,0.6005051136016846,0.5084747076034546,0.7130740880966187,COMPLETE
794,0.0635935589671135,0.48038853535162396,0.008540928233776019,252,2,,225,20.0,,,,True,False,False,0.24002429842948914,0.1354568749666214,0.3680446743965149,COMPLETE
795,0.0631754919886589,0.7094337349367043,0.00741157709686963,233,2,,241,18.0,,,,True,False,False,0.23883335292339325,0.1329544186592102,0.3646291494369507,COMPLETE
796,0.06322688609361649,0.7485300541056603,0.00994925154782172,300,2,,203,21.0,,,,True,False,False,0.24618613719940186,0.1298002153635025,0.3602779507637024,COMPLETE
797,0.06574072688817978,0.4889560920875359,0.005546898283015554,269,2,,236,19.0,,,,True,False,False,0.24486470222473145,0.13965819776058197,0.37370869517326355,COMPLETE
798,0.06903742998838425,0.23988916731105367,0.00641004222519952,200,2,,215,17.0,,,,True,False,False,0.25222089886665344,0.14365558326244354,0.37901923060417175,COMPLETE
799,0.06887687742710114,0.5153947555850734,0.004914172478376188,261,2,,228,21.0,,,,True,False,False,0.2533980906009674,0.15032395720481873,0.3877163231372833,COMPLETE
800,0.06136026978492737,0.4629209568077024,0.00842656148424807,240,2,,241,20.0,,,,True,False,False,0.23168307542800903,0.12871648371219635,0.35877078771591187,COMPLETE
801,0.09659595042467117,0.7230140561693065,0.007300300333098304,300,1,,26,,,,,True,False,False,0.30725160241127014,0.2118576318025589,0.4602799117565155,COMPLETE
802,0.07721370458602905,0.3411889544156944,0.0061771839066644295,281,2,,120,17.0,,,,True,False,False,0.2655094563961029,0.162959024310112,0.40368181467056274,COMPLETE
803,0.0999627485871315,0.6872972185500121,7.013313035402984e-05,217,2,,219,22.0,,,,True,False,False,0.33717820048332214,0.20912042260169983,0.45729684829711914,COMPLETE
804,0.05811022222042084,0.5063229047111011,0.00861095486690513,266,2,,256,16.0,,,,True,False,False,0.2299305647611618,0.12100613117218018,0.34785935282707214,COMPLETE
805,0.26776832342147827,0.5376514296647205,7.81950221645239e-06,281,2,,246,16.0,,,,False,False,False,0.6087983250617981,0.5886130928993225,0.7672111988067627,COMPLETE
806,0.06432490050792694,0.557284336126151,0.0073886282253784125,265,2,,245,18.0,,,,True,False,False,0.2416125237941742,0.13637523353099823,0.36929017305374146,COMPLETE
807,0.11102809756994247,0.5223713552986655,0.009966703541827498,21,2,,231,16.0,,,,True,False,False,0.35878947377204895,0.23740020394325256,0.4872373342514038,COMPLETE
808,0.05926625430583954,0.5060697149413402,0.008400688462515831,283,2,,256,16.0,,,,True,False,False,0.2308093160390854,0.12504608929157257,0.3536185622215271,COMPLETE
809,0.06663570553064346,0.5289111120278506,0.004932871771002602,283,2,,256,16.0,,,,True,False,False,0.24535240232944489,0.13915742933750153,0.373038113117218,COMPLETE
810,0.2927934527397156,0.5080708771489232,0.005949117432604604,279,2,,18,16.0,,,,True,True,False,0.6626806259155273,0.6281905770301819,0.7925847768783569,COMPLETE
811,0.11701587587594986,0.5439603502143625,0.00436455204939804,300,2,5.0,255,16.0,,,,True,False,True,0.3288148045539856,0.2510257363319397,0.5010246634483337,COMPLETE
812,0.0638577863574028,0.5095180364304086,0.007007671969610671,300,2,,245,16.0,,,,True,False,False,0.24099789559841156,0.13272519409656525,0.3643146753311157,COMPLETE
813,0.06527217477560043,0.518630524186546,0.005744142139833789,283,2,,246,17.0,,,,True,False,False,0.23896095156669617,0.13933788239955902,0.3732798993587494,COMPLETE
814,0.1305621862411499,0.5282180200596205,0.007442034147709127,13,2,,254,16.0,,,,True,False,False,0.40027275681495667,0.27375027537345886,0.5232114791870117,COMPLETE
